pubchem_cid,SMILES
44325420,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)CNC(=O)[C@H](CC3=CC=C(C=C3)O)N(CC=C)CC=C
57394921,CCN(CC)CC.CN([C@H](CN1CCCC1)C2=CC(=CC=C2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=S)NC3=CC(=C(C=C3)C4=C5C=CC(=O)C=C5OC6=C4C=CC(=C6)O)C(=O)O)C(=O)CC7=CC(=C(C=C7)Cl)Cl
57401923,CCN(CC)CC.CN([C@H](CN1CCCC1)C2=CC(=CC=C2)NC(=O)CNC(=S)NC3=CC(=C(C=C3)C4=C5C=CC(=O)C=C5OC6=C4C=CC(=C6)O)C(=O)O)C(=O)CC7=CC(=C(C=C7)Cl)Cl
68196155,C[C@H]1[C@H]2CC3=C([C@]1(CCN2C[C@@H]4CCCO4)C)C=C(C=C3)O
71624445,CC(C)[C@](C)([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
71624664,CCCCC[C@](C)([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
71624780,CCC[C@@](C)([C@H]1C[C@@]23CC[C@@]1([C@H]4[C@@]25CCN([C@@H]3CC6=C5C(=C(C=C6)O)O4)CC7CC7)OC)O
2391,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3
3505,COC(=O)N1CCN(C(C1)CN2CCCC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl
3683,CN(C(CN1CCCC1)C2=CC(=CC=C2)OCC(=O)O)C(=O)CC3=CC(=C(C=C3)Cl)Cl
14707,CC1C2CC3=C(C1(CCN2CCC4=CC=CC=C4)C)C=C(C=C3)O
3054741,C[C@H]1[C@H]2C(=O)C3=C([C@@]1(CCN2CC4CC4)C)C=C(C=C3)O
4736697,C1=CC(=CC(=C1)O)C(CNCC2=C(C=C(C=C2)Cl)Cl)O
5284594,C=C1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O
10985963,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CC3=CC=C(C=C3)O)N
25181466,CC1C2CC3=C(C1(CCN2CCC4=CC=CC=C4)C)C=C(C=C3)C(=O)N
44273397,CC[C@]12CCN(C([C@@H]1C)C(=O)C3=C2C=C(C=C3)O)CC4CC4
44324362,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](CC4=CC=C(C=C4)O)N
44601470,C1=CC=NC(=C1)C2=NN=C(N2CC3=CC=CO3)SCC4=CC(=C(C=C4)Cl)Cl
49865733,C1C[C@H]2CC(C[C@@H]1N2CC3=CC=CC=C3)OC4=CC=CC(=C4)C(=O)N
52943962,C1CC1CN2CCC(CC2)OC3=CC=CC(=C3)C(=O)N
52946209,C1CN(CCC1OC2=CC=CC(=C2)C(=O)N)CC3=CC=CC=C3
52948615,C1CC1CN2CCC(CC2)OC3=CC=CC(=C3)C(=O)NC4=CC=CC(=C4)NC(=O)C5=CC(=CC=C5)N6CCOCC6
71716193,C1CCN(CC1)C2=CC=CC(=C2)C(=O)NC3=CC(=CC=C3)NC(=O)C4=CC(=CC=C4)OC5CCN(CC5)CC6CC6
73345364,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CC3=CC=C(C=C3)O)N
73346891,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](CC4=CC=C(C=C4)O)N
73350518,CN([C@H]1C[C@]2(CCCO2)CC[C@@H]1N3CCCC3)C(=O)CC4=CC=CC=C4
73354458,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CCCN2C(=O)CNC(=O)[C@H](CC3=CC=C(C=C3)O)N
77847615,C1CC1CN2CC[C@]\3(C4=C(C[C@@H]2/C3=C\C(=O)O)C=CC(=C4)O)CCCC(=O)O
130396054,C[C@H]1[C@H]2C(=O)C3=C([C@]1(CCN2CC4CC4)C)C=C(C=C3)NCCOCCOCCOC
133081431,C[C@H]1[C@H]2C(=O)C3=C([C@]1(CCN2CC4CC4)C)C=C(C=C3)OCCOCCOCCOC
136215485,C[C@H]1[C@H]2C(=O)C3=C([C@]1(CCCN2CC4CC4)C)C=C(C=C3)NCCOCCOCCOC
136215486,C[C@H]1[C@H]2C(=O)C3=C([C@]1(CCCN2CC4CC4)C)C=C(C=C3)NCCOCCOCCOCCOCCOC
136215487,C[C@H]1[C@H]2C(=O)C3=C([C@]1(CCCN2CC4CC4)C)C=C(C=C3)NCCOCCOCCOCCOCCOCCOCCOC
136215488,C[C@H]1[C@H]2C(=O)C3=C([C@]1(CCCN2CC4CC4)C)C=C(C=C3)OCCOCCOCCOC
136215489,C[C@H]1[C@H]2C(=O)C3=C([C@]1(CCCN2CC4CC4)C)C=C(C=C3)OCCOCCOCCOCCOCCOC
136215490,C[C@H]1[C@H]2C(=O)C3=C([C@]1(CCCN2CC4CC4)C)C=C(C=C3)OCCOCCOCCOCCOCCOCCOCCOC
162648874,C[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)C
162660594,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)C
162669387,C[C@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H]3CCCN3C(=O)CNC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)C
6324645,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=CC=C2)N)O
10159203,CC1=CC(=C(C=C1)C)OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C(C)C
10225083,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C(C)C
10296561,C1C[C@@H](N(C1)CC2=CC=CC=C2)C(=O)NCCCN3CCC4(CC3)C5=CC=CC=C5CO4
10301207,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CCSC)C(C)C
10763594,C1C[C@@H]2CC[C@H](C3=CC=CC(=C23)C1)N4CCC5(CC4)C(=O)NCN5C6=CC=CC=C6
11152739,C[C@@H]1CN(CC[C@H]1C2=CC=CC=C2C)C[C@@H]3CCC4=C([C@H](C3)O)N=CC=C4
11187225,CC1=CC=CC=C1C2CCN(CC2)C[C@@H]3CCC4=C([C@H](C3)O)N=CC=C4
11188910,C1CC2=C([C@H](C[C@@H]1CN3CC[C@@H]([C@H](C3)O)C4=C(C=C(C=C4)F)Cl)O)N=CC=C2
11326750,C1CN(C[C@@H]([C@H]1C2=C(C=C(C=C2)F)Cl)O)C[C@H]3C[C@@H](C4=C(C3)C=CC=N4)O
11372427,CC1=CC=CC=C1[C@@H]2CCN(C[C@H]2CO)C[C@@H]3CCC4=C([C@H](C3)O)N=CC=C4
11462727,CC1=CC=CC=C1[C@@H]2CCN(C[C@H]2O)C[C@@H]3CCC4=C([C@H](C3)O)N=CC=C4
11516508,C1CC2(CCN(CC2)CC3CC4=C(C=CC(=C4CN3)O)Cl)C5=CC=CC=C51
11544795,C1CC2(CCN(CC2)CC3CC4=C(CN3)C(=CC=C4)O)C5=CC=CC=C51
11552010,C1CC2(CCN(CC2)CC3CC4=C(CN3)C=CC(=C4)O)C5=CC=CC=C51
11602409,C1CC2(CCN(CC2)CC3CC4=CC=CC=C4CN3)C5=CC=CC=C51
11626062,C1CC2(CCN(CC2)CC3CC4=C(C=CC(=C4CN3)O)Br)C5=CC=CC=C51
24894426,C1CC2=C([C@H](C[C@@H]1CN3CCC(CC3)C4=C(C=CC=C4Cl)Cl)O)N=CC=C2
24894428,C1CC2=C([C@H](C[C@@H]1CN3CCC(CC3)C4=CC=CC=C4Cl)O)N=CC=C2
25088989,C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N1)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)CNC(=O)CNC(=O)[C@H](CC3=CC=CC=C3)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N)CCCCN)CCCN=C(N)N
44390989,CC1=CC(=C(C=C1)Cl)OC2(CCCCC2)C(CN3CCC(CC3)N4C5=CC=CC=C5NC4=O)O
44391052,CC1=C(C=CC(=C1)F)OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C(C)C
44391062,CC1=CC(=C(C=C1)Cl)OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C(C)C
44391067,CC1=C(C=CC(=C1)OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C(C)C)F
44391081,CC1=CC(=C(C=C1)Cl)OC(CC(C)C)C(CN2CCC(CC2)N3C4=CC=CC=C4NC3=O)O
44391094,CC1=C(C=C(C=C1)N)OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C(C)C
44391103,CC(C)C(CCN1CCC(CC1)N2C3=CC=CC=C3NC2=O)OC4=CC=CC=C4C(F)(F)F
44391104,CC1=CC(=C(C=C1)Cl)OC(C2=CC=CC=C2)C(CN3CCC(CC3)N4C5=CC=CC=C5NC4=O)O
44391124,CC(C)C(CCN1CCC(CC1)N2C3=CC=CC=C3NC2=O)OC4=C(C=CC(=C4)OC)Cl
44391133,CCCC(C(CN1CCC(CC1)N2C3=CC=CC=C3NC2=O)O)OC4=C(C=CC(=C4)C)Cl
44391134,CC1=CC(=C(C=C1)F)OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C(C)C
44391138,CC(C)C(CCN1CCC(CC1)N2C3=CC=CC=C3NC2=O)OC4=C(C=CC(=C4)F)Cl
44391155,CC1=CC(=C(C=C1)Cl)OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C5=CC=CC=C5
44391157,CC1=CC(=C(C=C1)[N+](=O)[O-])OC(CCN2CCC(CC2)N3C4=CC=CC=C4NC3=O)C(C)C
44437601,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)COC)C(C)C
44437602,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CCOC)C(C)C
44437604,CCOCN1C2=CC=CC=C2N(C1=O)C3CCN(CC3)CCC(C(C)C)OC4=C(C=CC(=C4)OC)C
44437605,CCC(=O)CN1C2=CC=CC=C2N(C1=O)C3CCN(CC3)CCC(C(C)C)OC4=C(C=CC(=C4)OC)C
44437606,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)N)C(C)C
44437610,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NC)C(C)C
44437613,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)N(C)C)C(C)C
44437615,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)OC)C(C)C
44437617,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CCOC(=O)C)C(C)C
44437619,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CSC)C(C)C
44437623,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CCC(=O)OC)C(C)C
44437626,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CCN(C)C)C(C)C
44437628,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CCC(=O)NC)C(C)C
44437630,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CCO)C(C)C
44437636,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CS(=O)C)C(C)C
44437637,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CS(=O)(=O)C)C(C)C
44437638,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CCNC)C(C)C
44437639,CCNC(=O)CN1C2=CC=CC=C2N(C1=O)C3CCN(CC3)CCC(C(C)C)OC4=C(C=CC(=C4)OC)C
44437640,CCCNC(=O)CN1C2=CC=CC=C2N(C1=O)C3CCN(CC3)CCC(C(C)C)OC4=C(C=CC(=C4)OC)C
44437642,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NC(C)C)C(C)C
44437644,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NCCO)C(C)C
44437645,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NCCOC)C(C)C
44437646,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NCC=C)C(C)C
44437647,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NCC5=CC=CC=C5)C(C)C
44437648,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NCC5CC5)C(C)C
44437649,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NC5CC5)C(C)C
44437652,CC1=C(C=C(C=C1)OC)OC(CCN2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NC5CCC5)C(C)C
44437654,CC1=C(C=C(C=C1)OC)OC(CCN2CCC3(CC2)C(=O)NCN3C4=CC=CC=C4)C(C)C
44437656,CC1=C(C=C(C=C1)OC)OC(CCN2CCC3(CC2)C(=O)N(CN3C4=CC=CC=C4)CC(=O)NC)C(C)C
44561020,CC1=C(C=CC(=C1)F)[C@@H]2CCN(C[C@H]2O)C[C@@H]3CCC4=C([C@H](C3)O)N=CC=C4
45102745,CC(C)C1CCC(CC1)N2CCC(CC2)N3C4=CC=CC=C4N(C3=O)CC(=O)NC
46879478,CC(C)C1CCC(CC1)N2CCC3(CC2)C4=CC=CC=C4N(C(=O)O3)CC(=O)NC
46879537,CC(C)C1CCC(CC1)N2CCC3(CC2)C(=NN(C3=O)CC(=O)NC)C4=CC=CC=C4
46879538,CC(C)C1CCC(CC1)N2CCC(CC2)N3C4=CC=CC=C4CN(S3(=O)=O)CC(=O)NC
46879539,CC(C)C1CCC(CC1)N2CCC(CC2)N3C4=CC=CC=C4N(S3(=O)=O)CC(=O)NC
46879578,CNC(=O)CN1C2=CC=CC=C2C3(CCN(CC3)C4CCCCCCCCC4)OC1=O
46879579,CNC(=O)CN1C(=O)C2(CCN(CC2)C3CCCCCCCCC3)C(=N1)C4=CC=CC=C4
46879580,CNC(=O)CN1CC2=CC=CC=C2N(S1(=O)=O)C3CCN(CC3)C4CCCCCCCCC4
46879581,CNC(=O)CN1C2=CC=CC=C2N(S1(=O)=O)C3CCN(CC3)C4CCCCCCCCC4
46879629,CNC(=O)CN1C2=CC=CC=C2N(S1(=O)=O)C3CCN(CC3)C4CCCCCC4
46879667,CC(C)(C)C1CCC(CC1)N2CCC3(CC2)C(=NN(C3=O)CC(=O)NC)C4=CC=CC=C4
46879669,CNC(=O)CN1C(=O)C2(CCN(CC2)C3CCC4CCCCC4C3)C(=N1)C5=CC=CC=C5
46879670,CNC(=O)CN1CC2=CC=CC=C2N(S1(=O)=O)C3CCN(CC3)C4CCC5CCCCC5C4
46879716,CNC(=O)CN1C2=CC=CC=C2N(S1(=O)=O)C3CCN(CC3)C4CCC5CCCCC5C4
70682351,CN(C)C(=O)[C@@H]1CC2=CC=CC=C2N1C(=O)CCN3CCC(CC3)C4=CC=C(C=C4)F
70684436,CN(C)C(=O)[C@@H]1CC2=CC=CC=C2N1C(=O)CCN3CCC(CC3)C4=CC=CC=C4
70686573,CN(C)C(=O)C1CC2=CC=CC=C2N1C(=O)CCN3CCN(CC3)C4=CC=CC=C4
70688697,CC1=C(C=CC(=C1)F)C2CCN(CC2)CCC(=O)N3[C@@H](CC4=CC=CC=C43)C(=O)N(C)C
70690757,CN(C)C(=O)C1CC2=CC=CC=C2N1C(=O)CCN3CCC(CC3)C4=CC=CC=C4
70690760,CC1=C(C(=CC=C1)C)C2CCN(CC2)CCC(=O)N3[C@@H](CC4=CC=CC=C43)C(=O)N(C)C
70696991,CC1=CC=CC=C1C2CCN(CC2)CCC(=O)N3[C@@H](CC4=CC=CC=C43)C(=O)N(C)C
91933709,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=CC=C2)N)O
127033703,CC1=C(C=CC(=C1)F)C2CCN(CC2)CC3CC4=C(C=CC(=C4CN3)O)Cl
127034022,C1CC2(CCN(CC2)CC3CC4=CC=CC=C4OC3)C5=CC=CC=C51
127034023,C1CC2=CC=CC=C2CC1CN3CCC4(CCC5=CC=CC=C54)CC3
127034292,CC1=C(C=CC(=C1)F)C2CCN(CC2)CC3CC4=CC=CC=C4CN3
155533462,CCN1C2=CC=CC=C2N(C1=O)[C@@H]3CCN(C[C@H]3CO)C4CCCCCCC4
132992912,COC(=O)C1=C(C(=C(C=C1O)O)C(=O)OC)CCC2=NC=CN2CC3=CC=CC=C3
132992920,C1=CC=C(C=C1)CN2C=CN=C2CCC3=C(C(=CC(=C3Cl)O)O)Cl
778172,CC1=CC(=NC2=C1C(=C(O2)C(=O)C3=CC=C(C=C3)F)N)C
1142605,COC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)NC(=O)C3=CC(=CC=C3)Cl
5311040,C1C2(CC1(C2)C(=O)O)[C@@H](C(=O)O)N
5311432,CC1=NC(=CC=C1)/C=C/C2=CC=CC=C2
9879103,C1=CC(=NC=C1C#N)C2=NOC(=N2)C3=CC(=CC(=C3)C#N)F
9926832,CC1=CC(=CC=C1)C#C[C@@]2(CCC[C@@H]3[C@H]2CCN3C(=O)OC)O
9965311,C1C2=C(N=CN2C3=CC=CC=C3O1)C#CC4=CC=CC=C4
10063269,CC1=NC=CC(=C1)C#CC2=CN(C(=N2)C)C3=CC=C(C=C3)C#N
10063270,CC1=NC=CC(=C1)C#CC2=CN(C(=N2)C)C3=CC=CC(=C3)C#N
10085660,CC1=NC=CC(=C1)C#CC2=CN(C(=N2)C)C3=CC=C(C=C3)F
10266278,CC1=NC=CC(=C1)C#CC2=CN(C(=N2)C)C3=CC(=CC=C3)F
10470570,CC1=NC=CC(=C1)C#CC2=CN(C(=N2)C)C3=C(C=C(C=C3)F)F
11438771,CC1=C(N=C(N1C2=CC=C(C=C2)F)C)C#CC3=CC(=NC=C3)Cl
11535913,CC1=NC(=CS1)C#CC2=CC(=CC=C2)C#N
11537426,C1C2=C(N=CN2C3=C(C=C(C=C3)F)C4=NC=NN41)C#CC5=CC=CC=C5
11608287,CC1=NC(=CS1)C#CC2=CN=CC(=C2)C=C
11688761,CC1=C(N=C(N1C2=C(C=C(C=C2)F)F)C)C#CC3=CC(=NC=C3)Cl
15508178,C1[C@@H](N(C[C@]1(C(=O)O)N)CC2=CC=CC=C2)C(=O)O
15949470,CC1=CC(=CC(=N1)OCC2=CC(=CC=C2)Cl)C#N
16660294,CNC1=NC=NC(=C1)C2=CSC(=N2)N(C)C(=O)C3=CC=C(C=C3)F
16664610,CC1=NC(=CC=C1)NC(=O)C2=C3C(=CC=C2)OC(=O)N3
19851586,CN1CC2=C(N=CN2C3=C(C1=O)C(=CC=C3)Cl)C#CC4=CC=CC=C4
23725699,CC[C@@H]1CCCCN1C(=O)C2=CC(=C(N=C2)NC3=CN=C(C=C3)C)Cl
25183826,CC1=NC(=CC=C1)C#CC=C2CCN(CC2)C3=CC=CC=C3
44409803,C1=CN=C(C=C1COC2=NC(=CC(=C2)C#N)Cl)Cl
44438457,C1=CC(=CC(=C1)Cl)NC(=O)C2=C3C(=CC=C2)OC(=O)N3
44438477,C1=CC(=CC(=C1)Br)NC(=O)C2=C3C(=CC=C2)OC(=O)N3
44438484,CC1=CC(=CC=C1)NC(=O)C2=C3C(=CC=C2)OC(=O)N3
50990953,CC1=CSC(=N1)NC(=O)C2=CC(=CC(=C2)F)OC3=CN=CN=C3
51033723,CCCN1C2=C(C=CC=C2Cl)N=C1C3=CC(=C(N=C3)NC4=CN=C(C=C4)C)Cl
53248878,CC1=CC=CC=C1C#CC2=NC3=C(C=C2)C(=O)N(CC3)C
53248879,CC(C)N1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC(=CC=C3)Cl
53380924,CC1=CC(=NC=C1[C@H]2CCCN2C(=O)C3=NC=CS3)C4=CC(=CC=C4)Cl
54580598,CN1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC(=CC=C3)Cl
54581608,CN1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=CC=N3
54581625,C1CCN([C@@H](C1)C2=NC(=NO2)C3=CC(=CC=C3)Cl)C(=O)C4CCC4
54582001,C1CCC2(CC1)CCCN(C2)C(=O)C3CCC3
54582596,CN1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=CC=C3
54582597,CC1=CC=CC=C1C#CC2=NC3=C(C=C2)C(=O)N(CC3)C(C)C
54582598,CC(C)N1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=CC=C3Cl
54582599,CC(C)N1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC(=CC=C3)OC
54582600,CC(C)N1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=CC=N3
54582601,CC(C)N1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=CS3
54583563,CN1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=CS3
54583564,CC1=CC(=CC=C1)C#CC2=NC3=C(C=C2)C(=O)N(CC3)C(C)C
54584540,CC1=CC(=CC=C1)C#CC2=NC3=C(C=C2)C(=O)N(CC3)C
54584541,CN1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=CC=C3Cl
54584542,CC(C)N1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=C(C=C3)Cl
54584546,C1CCC(CC1)N2CCC3=C(C2=O)C=CC(=N3)C#CC4=CC=CC=N4
54585487,CN1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC(=CC=C3)OC
54585488,CC(C)N1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=CC=C3
54585490,C1CCC(C1)N2CCC3=C(C2=O)C=CC(=N3)C#CC4=CC=CC=N4
54587482,C1CCC(C1)NC(=O)C2=CN=C(C=C2)C#CC3=CC=CC=N3
54587483,CC1=CC=C(C=C1)C#CC2=NC3=C(C=C2)C(=O)N(CC3)C
54587484,CN1CCC2=C(C1=O)C=CC(=N2)C#CC3=CC=C(C=C3)Cl
56659585,CC1=CC(=NC=C1C2CC(CN2C(=O)C3=NC=CN=C3)F)C4=CC(=CC=C4)Cl
56660085,CC1=CC(=NC=C1C2CCCN2C(=O)C3=CN=CS3)C4=CC(=CC=C4)Cl
56660086,CC1=CC(=NC=C1C2CCCN2C(=O)C3=CC=CC=N3)C4=CC(=CC=C4)Cl
56660087,COC1=CC(=NC=C1C2CCCN2C(=O)C3=CN=CS3)C4=CC(=CC=C4)Cl
56660088,CC1=CC(=NC=C1C2CC(CN2C(=O)C3CCC3)O)C4=CC(=CC=C4)Cl
56663549,CC1=CC(=NC=C1C2CCCN2C(=O)C3=CN=CC=C3)C4=CC(=CC=C4)Cl
56663550,CC1=CC(=NC=C1C2CCCN2C(=O)C3CCS(=O)(=O)C3)C4=CC(=CC=C4)Cl
56663552,COC1=CC(=NC=C1C2CCCN2C(=O)C3CCC3)C4=CC(=CC=C4)Cl
56663553,C1CC(C1)C(=O)N2CCCC2C3=CNC(=CC3=O)C4=CC(=CC=C4)Cl
56663554,CC1=CC(=NC=C1C2CCCN2C(=O)C3=NC=CN=C3)C4=CC(=CC=C4)F
